brand,model,modification,cylinders,powerHp,engineVolume,transmissionType,transmissionSpeeds,baseCityNorm,baseHighwayNorm,fuelType,vehicleType,baseCombinedNorm,testCycle,normSource,sourceRef,publicTime,energyType,driveType,aliasCn,brandCn,region,phaseLow,phaseMid,phaseHigh,phaseExtra,electricKwh,co2,drivingRange,mass
KIA,Soul,Station wagon: Small,4,,2.0,AT,6,9.5,7.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,AT,0,8.6,7.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,MT,6,9.6,7.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,AT,0,8.5,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,AT,0,8.5,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,AT,0,8.5,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul,Station wagon: Small,4,,2.0,AT,0,8.5,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul ECO Dynamics,Station wagon: Small,4,,2.0,AT,6,9.7,7.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul ECO Dynamics,Station wagon: Small,4,,2.0,AT,6,9.7,7.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Soul Turbo,Station wagon: Small,4,,1.6,AMT,7,9.1,7.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,11.4,8.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,MT,6,12.9,9.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,11.4,8.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,MT,6,12.9,9.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.4,8.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.3,7.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.3,7.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.1,7.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.1,7.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.4,AT,6,10.1,7.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.5,AT,8,9.3,7.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage,Sport utility vehicle: Small,4,,2.5,AT,8,9.3,7.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,12.6,9.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,12.0,9.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,12.6,9.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,12.0,9.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,11.9,10.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,11.3,9.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,11.9,10.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,11.3,9.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,11.9,10.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,11.3,9.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,12.1,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,10.8,9.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,12.1,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,10.7,9.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.0,AT,6,12.1,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.4,AT,6,10.8,9.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.5,AT,8,10.4,8.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage AWD,Sport utility vehicle: Small,4,,2.5,AT,8,10.1,8.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage Hybrid AWD,Sport utility vehicle: Small,4,,1.6,AMT,6,6.1,6.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Sportage Hybrid AWD,Sport utility vehicle: Small,4,,1.6,AMT,6,6.1,6.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,12.7,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,4,,2.0,AT,8,11.1,8.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,13.6,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,13.6,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,13.6,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,13.7,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Stinger AWD,Mid-size,6,,3.3,AT,8,13.7,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Telluride AWD,Sport utility vehicle: Small,6,,3.8,AT,8,12.5,9.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Telluride AWD,Sport utility vehicle: Small,6,,3.8,AT,8,12.6,9.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Telluride AWD,Sport utility vehicle: Small,6,,3.8,AT,8,12.7,9.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Telluride AWD,Sport utility vehicle: Small,6,,3.8,AT,8,12.8,9.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
KIA,Telluride AWD,Sport utility vehicle: Small,6,,3.8,AT,8,13.1,10.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Gnuita 21901 1.6,ВАЗ-21116,4L,87.0,1.596,MT,5.0,8.4,7.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Granta 219010 1.6,ВАЗ-11186,4L,87.0,1.596,MT,5.0,8.2,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Granta 219020 1.6,ВАЗ-21126,4L,98.0,1.597,AT,4.0,9.7,8.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Granta 21905 1.6,ВАЗ-21126,4L,98.0,1.597,MT,5.0,8.3,7.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Granta 219060 1.6,ВАЗ-11183,4L,82.0,1.596,MT,5.0,8.4,7.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Granta 219170 1.6,ВАЗ-21127,4L,106.0,1.596,MT,5.0,8.1,6.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Kalina 219410 1.6,ВАЗ-11186,4L,87.0,1.596,MT,5.0,8.6,7.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Largus 1.6 (FS015L),Renault K7M,4L,87.0,1.598,MT,5.0,10.6,9.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Largus 1.6 (KS015L) (5 мест),Renault K7M,4L,87.0,1.598,MT,5.0,10.4,8.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Largus 1.6 (KS0Y5L),Renault K4M,4L,105.0,1.598,MT,5.0,10.6,9.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Largus 1.6 (RS015L) (7 мест),Renault K7M,4L,87.0,1.598,MT,5.0,10.8,9.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Largus 1.6 (RSOY5L),Renault K4M 490,4L,105.0,1.598,MT,5.0,10.7,9.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Priora 217020 1.6,ВАЗ-21116,4L,87.0,1.596,MT,5.0,8.0,6.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,Vesta 1.6,ВАЗ-21129,4L,106.0,1.596,MT,5.0,8.5,7.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,XRay 1.6,ВАЗ-21129,4L,106.0,1.596,MT,5.0,8.6,7.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lada,XRay 1.6,Renault H4M,4L,110.0,1.598,MT,5.0,8.2,7.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Countach,Two-seater,12,,6.5,AMT,7,26.5,14.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,22.2,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,22.2,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,22.2,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,23.8,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,26.3,15.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe,Two-seater,12,,6.5,AMT,7,26.2,15.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe LP 740,Two-seater,12,,6.5,AMT,7,23.9,14.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe S,Two-seater,12,,6.5,AMT,7,27.9,15.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Coupe SVJ,Two-seater,12,,6.5,AMT,7,27.9,15.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,24.0,14.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,23.6,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,23.0,13.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,24.2,14.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,26.6,15.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster,Two-seater,12,,6.5,AMT,7,26.6,15.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster LP 740,Two-seater,12,,6.5,AMT,7,23.9,14.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster S,Two-seater,12,,6.5,AMT,7,27.3,15.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Roadster SVJ,Two-seater,12,,6.5,AMT,7,27.3,15.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador S Coupe,Two-seater,12,,6.5,AMT,7,23.8,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador S Roadster,Two-seater,12,,6.5,AMT,7,24.2,14.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Sian Coupe,Two-seater,12,,6.5,AMT,7,28.1,16.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Sian Coupe,Two-seater,12,,6.5,AMT,7,28.3,16.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Sian Roadster,Two-seater,12,,6.5,AMT,7,28.1,16.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Sian Roadster,Two-seater,12,,6.5,AMT,7,28.3,16.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Ultimae Coupe,Two-seater,12,,6.5,AMT,7,26.8,15.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Aventador Ultimae Roadster,Two-seater,12,,6.5,AMT,7,26.8,15.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan,Two-seater,10,,5.2,AMT,7,16.8,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan,Two-seater,10,,5.2,AMT,7,16.4,11.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan,Two-seater,10,,5.2,AMT,7,16.4,11.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan,Two-seater,10,,5.2,AMT,7,16.8,11.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan AWD,Two-seater,10,,5.2,AMT,7,17.2,12.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Coupe,Two-seater,10,,5.2,AMT,7,18.1,13.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Coupe,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Coupe AWD,Two-seater,10,,5.2,AMT,7,17.9,13.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Coupe AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Performante Coupe,Two-seater,10,,5.2,AMT,7,17.9,13.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Performante Spyder,Two-seater,10,,5.2,AMT,7,17.9,13.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan STO,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,16.9,11.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,16.9,11.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,16.7,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,18.1,13.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder AWD,Two-seater,10,,5.2,AMT,7,17.2,12.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder AWD,Two-seater,10,,5.2,AMT,7,17.9,13.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan Spyder AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan evo Coupe,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan evo Coupe AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan evo Spyder,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracan evo Spyder AWD,Two-seater,10,,5.2,AMT,7,18.0,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán EVO Coupe,Two-seater,10,,5.2,AMT,7,18.0,13.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán EVO Coupe AWD,Two-seater,10,,5.2,AMT,7,18.2,13.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán EVO Spyder,Two-seater,10,,5.2,AMT,7,18.0,13.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán EVO Spyder,Two-seater,10,,5.2,AMT,7,18.4,13.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán EVO Spyder AWD,Two-seater,10,,5.2,AMT,7,18.2,13.2,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán STO,Two-seater,10,,5.2,AMT,7,18.3,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán Sterrato,Two-seater,10,,5.2,AMT,7,18.4,13.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Huracán Tecnica,Two-seater,10,,5.2,AMT,7,18.3,12.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus,Sport utility vehicle: Standard,8,,4.0,AT,8,19.2,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus,Sport utility vehicle: Standard,8,,4.0,AT,8,19.2,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus,Sport utility vehicle: Standard,8,,4.0,AT,8,19.2,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus,Sport utility vehicle: Standard,8,,4.0,AT,8,19.2,14.1,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus Performante,Sport utility vehicle: Standard,8,,4.0,AT,8,16.6,12.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus Performante,Mid-size,8,,4.0,AT,8,16.6,12.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus S,Sport utility vehicle: Standard,8,,4.0,AT,8,16.6,12.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Urus S,Sport utility vehicle: Standard,8,,4.0,AT,8,16.6,12.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Lamborghini,Veneno Roadster,Two-seater,12,,6.5,AMT,7,22.1,13.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 5.0L V8,Sport utility vehicle: Standard,8,,5.0,AT,8,16.4,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 5.0L V8,Sport utility vehicle: Standard,8,,5.0,AT,8,16.4,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,14.2,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,14.2,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,14.2,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,14.2,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.2,11.9,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,12.9,10.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.8,11.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 110 V8 P500/P525,Sport utility vehicle: Standard,8,,5.0,AT,8,16.4,12.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 Outbound,Sport utility vehicle: Standard,6,,3.0,AT,8,14.9,12.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 P300,Sport utility vehicle: Standard,6,,3.0,AT,8,14.0,11.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 P300,Sport utility vehicle: Standard,6,,3.0,AT,8,14.0,11.7,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,14.0,11.0,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,14.1,11.6,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 130 V8 P500,Sport utility vehicle: Standard,8,,5.0,AT,8,17.0,12.5,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 5.0L V8,Sport utility vehicle: Standard,8,,5.0,AT,8,15.8,12.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 5.0L V8,Sport utility vehicle: Standard,8,,5.0,AT,8,15.8,12.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.2,11.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.2,11.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.2,11.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.2,11.3,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P300,Sport utility vehicle: Standard,4,,2.0,AT,8,13.1,11.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,13.5,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,12.9,10.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 P400,Sport utility vehicle: Standard,6,,3.0,AT,8,12.9,10.8,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
Land Rover,Defender 90 V8,Sport utility vehicle: Standard,8,,5.0,AT,8,15.8,12.4,Б,Passenger Car,,,FuelMaster,,,,,,,,,,,,,,,
